,0,1,2,3,4,5,6,7
5642,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5643,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5644,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5645,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5646,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5647,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5648,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5649,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5650,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5651,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5652,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5653,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5654,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5655,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5656,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5657,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5658,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5659,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5660,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5661,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5662,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5663,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5664,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5665,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5666,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5667,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5668,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5669,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5670,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5671,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5672,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5673,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5674,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5675,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5676,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5677,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5678,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5679,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5680,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5681,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5682,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5683,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5684,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5685,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5686,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5687,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5688,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5689,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5690,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5691,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5692,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5693,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5694,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5695,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5696,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5697,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5698,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5699,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5700,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5701,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5702,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5703,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5704,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5705,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5706,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5707,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5708,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5709,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5710,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5711,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5712,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5713,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5714,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5715,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5716,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5717,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5718,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5719,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5720,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5721,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5722,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5723,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5724,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5725,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5726,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5727,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5728,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5729,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5730,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5731,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5732,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5733,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5734,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5735,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5736,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5737,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5738,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5739,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5740,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5741,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5742,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5743,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5744,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5745,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5746,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5747,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5748,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5749,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5750,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5751,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5752,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5753,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5754,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5755,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5756,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5757,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5758,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5759,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5760,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5761,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5762,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5763,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5764,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5765,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5766,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5767,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5768,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5769,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5770,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5771,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5772,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5773,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5774,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5775,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5776,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5777,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5778,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5779,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5780,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5781,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5782,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5783,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5784,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5785,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5786,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5787,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5788,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5789,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5790,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5791,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5792,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5793,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5794,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5795,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5796,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5797,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5798,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5799,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5800,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5801,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5802,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5803,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5804,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5805,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5806,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5807,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5808,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5809,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5810,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5811,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5812,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5813,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5814,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5815,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5816,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5817,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5818,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5819,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5820,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5821,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5822,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5823,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5824,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5825,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5826,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5827,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5828,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5829,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5830,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5831,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5832,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5833,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5834,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5835,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5836,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5837,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5838,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5839,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5840,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5841,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5842,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5843,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5844,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5845,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5846,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5847,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5848,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5849,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5850,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5851,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5852,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5853,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5854,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5855,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5856,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5857,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5858,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5859,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5860,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5861,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5862,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5863,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5864,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5865,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5866,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5867,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5868,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5869,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5870,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5871,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5872,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5873,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5874,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
5875,264.971213174,330.974554482,-6.65210753028,-30.4951460113,9348.40210217,0.0,-0.999999999797,-0.579631831804
5876,232.157587245,200.747188916,-12.7884357891,-30.9050064635,9329.62113717,1.0,-1.0,1.0
5877,142.120504671,101.338334134,-28.6841487076,-21.5554822559,9281.14379572,1.83429916313e-16,0.944078924637,0.74771897271
5878,38.9252327094,25.7227597784,-19.2800109553,-12.7338222444,9234.50636061,1.0,1.0,1.0
5879,0.0,0.0,0.0,0.0,9176.33355087,1.0,1.0,1.0
5880,42.835297316,977.780113779,13.6931683015,-13.2011185658,9410.93724328,0.349967543656,-1.0,-0.45622154686
5881,92.9946688115,909.874355528,12.2773787776,-19.9667831199,9406.5749119,0.0,0.944630188054,0.6355018337
5882,142.517152239,816.133136986,12.2773787776,-26.5129718309,9406.5749119,1.26164498702e-17,0.24678916015,-0.300538790361
5883,192.039635666,695.986972581,12.2773787776,-33.0591605418,9406.5749119,0.0,-0.999999999796,-0.337067821998
5884,243.149281268,547.848700138,13.0643421875,-40.3923126627,9408.99877898,9.4907445356e-17,-0.995058288105,0.983536927967
5885,273.604458228,393.959950478,-1.122181426,-32.7519777601,9365.36917167,1.0,-1.0,1.0
5886,251.658364931,266.06752521,-7.34236150204,-33.077986395,9346.28322089,0.234271734966,-1.0,1.0
5887,195.153736979,146.328688737,-23.114202406,-23.852334202,9298.11086523,1.0,-1.0,1.0
5888,85.7812595037,59.0826257058,-26.3844822992,-19.5470547178,9265.09667938,0.952557569175,0.50975053047,1.0
5889,9.74154681385,6.44092858111,-9.65523536233,-6.38214100685,9205.41995574,1.0,1.0,1.0
5890,9.83693528327,996.928396018,19.8142326414,-5.00327355123,9429.84277708,1.0,-1.0,-1.0
5891,68.233427098,946.843110102,12.2773787776,-16.6936887644,9406.5749119,6.3637992065e-17,-0.219378698997,0.949237517625
5892,117.755910525,866.30436449,12.2773787776,-23.2398774754,9406.5749119,0.0,-0.85480054633,0.996542063405
5893,167.278393952,759.360673016,12.2773787776,-29.7860661863,9406.5749119,3.31740369966e-17,-0.97397788719,-0.999999999583
5894,216.800877379,626.01203568,12.2773787776,-36.3322548973,9406.5749119,0.0,-0.908262202985,0.94821516609
5895,266.323360806,466.258452483,9.12952513785,-39.7305899685,9396.87944361,1.0,-1.0,1.0
